Year;Month;Anomaly Monthly TWAT;Unc. Monthly TWAT;Anomaly Annual TWAT;Unc. Annual TWAT;Anomaly Five-year TWAT;Unc. Five-year TWAT;Anomaly Ten-year TWAT;Unc. Ten-year TWAT;Anomaly Twenty-year TWAT;Unc. Twenty-year TWAT
1919;5;-0.265;0.122;-0.301;0.088;-0.332;0.074;-0.283;0.068;-0.295;0.064
1919;6;-0.345;0.112;-0.316;0.088;-0.322;0.074;-0.283;0.068;-0.295;0.064
1919;7;-0.371;0.125;-0.319;0.086;-0.318;0.074;-0.283;0.068;-0.294;0.064
1919;8;-0.361;0.136;-0.337;0.085;-0.312;0.074;-0.284;0.068;-0.293;0.064
1919;9;-0.400;0.121;-0.327;0.084;-0.303;0.073;-0.284;0.069;-0.293;0.064
1919;10;-0.350;0.102;-0.336;0.085;-0.296;0.073;-0.287;0.069;-0.291;0.064
1919;11;-0.528;0.111;-0.335;0.085;-0.292;0.073;-0.288;0.069;-0.290;0.064
1919;12;-0.452;0.105;-0.328;0.085;-0.288;0.073;-0.290;0.069;-0.290;0.065
1920;1;-0.240;0.103;-0.319;0.086;-0.287;0.073;-0.291;0.069;-0.290;0.065
1920;2;-0.365;0.099;-0.311;0.085;-0.287;0.073;-0.294;0.069;-0.289;0.065
1920;3;-0.169;0.102;-0.293;0.085;-0.288;0.073;-0.296;0.069;-0.288;0.065
1920;4;-0.186;0.120;-0.274;0.085;-0.286;0.072;-0.299;0.069;-0.287;0.065
1920;5;-0.250;0.120;-0.248;0.084;-0.283;0.073;-0.300;0.069;-0.286;0.065
1920;6;-0.259;0.115;-0.247;0.085;-0.276;0.073;-0.301;0.069;-0.285;0.065
1920;7;-0.272;0.129;-0.238;0.085;-0.272;0.073;-0.302;0.069;-0.284;0.065
1920;8;-0.256;0.129;-0.222;0.085;-0.271;0.073;-0.302;0.069;-0.283;0.065
1920;9;-0.192;0.111;-0.232;0.086;-0.270;0.073;-0.302;0.070;-0.281;0.065
1920;10;-0.115;0.100;-0.240;0.085;-0.267;0.073;-0.301;0.070;-0.280;0.065
1920;11;-0.222;0.102;-0.244;0.085;-0.265;0.073;-0.300;0.070;-0.277;0.065
1920;12;-0.443;0.103;-0.238;0.084;-0.262;0.073;-0.297;0.070;-0.274;0.065
1921;1;-0.123;0.103;-0.230;0.083;-0.262;0.073;-0.293;0.070;-0.272;0.065
1921;2;-0.172;0.109;-0.229;0.083;-0.262;0.072;-0.291;0.070;-0.270;0.066
1921;3;-0.297;0.106;-0.226;0.083;-0.263;0.072;-0.288;0.070;-0.268;0.066
1921;4;-0.279;0.113;-0.223;0.083;-0.263;0.072;-0.286;0.070;-0.266;0.066
1921;5;-0.292;0.122;-0.220;0.083;-0.260;0.072;-0.285;0.070;-0.265;0.066
1921;6;-0.191;0.110;-0.194;0.083;-0.256;0.072;-0.283;0.070;-0.263;0.066
1921;7;-0.180;0.124;-0.213;0.083;-0.256;0.072;-0.282;0.070;-0.261;0.066
1921;8;-0.245;0.127;-0.227;0.082;-0.257;0.072;-0.280;0.070;-0.259;0.066
1921;9;-0.154;0.107;-0.216;0.081;-0.255;0.072;-0.278;0.070;-0.257;0.066
1921;10;-0.082;0.101;-0.202;0.081;-0.257;0.072;-0.275;0.070;-0.256;0.066
1921;11;-0.179;0.099;-0.204;0.080;-0.256;0.071;-0.271;0.070;-0.255;0.066
1921;12;-0.138;0.112;-0.211;0.080;-0.254;0.071;-0.267;0.070;-0.254;0.066
1922;1;-0.347;0.102;-0.216;0.080;-0.252;0.071;-0.264;0.070;-0.252;0.066
1922;2;-0.346;0.102;-0.225;0.080;-0.251;0.071;-0.259;0.070;-0.252;0.066
1922;3;-0.165;0.092;-0.242;0.079;-0.250;0.071;-0.256;0.070;-0.252;0.066
1922;4;-0.109;0.103;-0.263;0.079;-0.250;0.071;-0.254;0.070;-0.251;0.066
1922;5;-0.318;0.114;-0.268;0.079;-0.245;0.071;-0.251;0.070;-0.250;0.066
1922;6;-0.267;0.109;-0.275;0.079;-0.244;0.071;-0.249;0.070;-0.250;0.067
1922;7;-0.242;0.121;-0.268;0.078;-0.246;0.071;-0.248;0.070;-0.248;0.067
1922;8;-0.356;0.124;-0.274;0.078;-0.247;0.071;-0.247;0.070;-0.247;0.067
1922;9;-0.350;0.102;-0.290;0.078;-0.250;0.071;-0.245;0.070;-0.245;0.067
1922;10;-0.334;0.095;-0.304;0.078;-0.251;0.071;-0.241;0.070;-0.243;0.067
1922;11;-0.248;0.098;-0.302;0.078;-0.249;0.071;-0.238;0.070;-0.242;0.067
1922;12;-0.218;0.095;-0.301;0.078;-0.249;0.071;-0.235;0.070;-0.241;0.067
1923;1;-0.263;0.097;-0.310;0.078;-0.249;0.071;-0.231;0.070;-0.240;0.067
1923;2;-0.415;0.097;-0.308;0.078;-0.248;0.071;-0.227;0.070;-0.239;0.067
1923;3;-0.358;0.098;-0.306;0.078;-0.248;0.071;-0.226;0.070;-0.239;0.067
1923;4;-0.274;0.108;-0.286;0.078;-0.249;0.071;-0.223;0.070;-0.239;0.067
1923;5;-0.302;0.114;-0.265;0.078;-0.245;0.071;-0.222;0.070;-0.238;0.067
1923;6;-0.247;0.105;-0.245;0.079;-0.236;0.071;-0.222;0.070;-0.238;0.067
1923;7;-0.359;0.119;-0.243;0.079;-0.230;0.070;-0.220;0.070;-0.237;0.067
1923;8;-0.333;0.121;-0.227;0.079;-0.227;0.070;-0.219;0.070;-0.236;0.067
1923;9;-0.325;0.102;-0.208;0.079;-0.221;0.070;-0.219;0.070;-0.236;0.067
1923;10;-0.090;0.095;-0.203;0.079;-0.217;0.070;-0.220;0.070;-0.236;0.067
1923;11;0.007;0.095;-0.193;0.078;-0.215;0.070;-0.220;0.070;-0.236;0.067
1923;12;0.021;0.101;-0.193;0.078;-0.215;0.070;-0.219;0.070;-0.237;0.067
1924;1;-0.244;0.098;-0.184;0.078;-0.216;0.070;-0.221;0.070;-0.238;0.067
1924;2;-0.213;0.098;-0.183;0.078;-0.214;0.070;-0.225;0.070;-0.238;0.067
1924;3;-0.134;0.095;-0.183;0.079;-0.213;0.071;-0.226;0.070;-0.238;0.067
1924;4;-0.211;0.105;-0.203;0.079;-0.212;0.070;-0.228;0.070;-0.238;0.067
1924;5;-0.181;0.115;-0.224;0.079;-0.210;0.070;-0.229;0.070;-0.238;0.067
1924;6;-0.253;0.105;-0.258;0.079;-0.211;0.070;-0.229;0.070;-0.238;0.067
1924;7;-0.255;0.120;-0.270;0.079;-0.210;0.070;-0.229;0.070;-0.237;0.068
1924;8;-0.319;0.123;-0.287;0.079;-0.207;0.070;-0.228;0.070;-0.237;0.068
1924;9;-0.328;0.110;-0.302;0.079;-0.210;0.070;-0.227;0.070;-0.237;0.068
1924;10;-0.328;0.100;-0.305;0.080;-0.211;0.070;-0.225;0.070;-0.237;0.068
1924;11;-0.240;0.096;-0.304;0.080;-0.209;0.070;-0.222;0.070;-0.236;0.068
1924;12;-0.392;0.096;-0.303;0.080;-0.209;0.070;-0.222;0.070;-0.236;0.068
1925;1;-0.387;0.096;-0.306;0.080;-0.209;0.070;-0.223;0.070;-0.237;0.068
1925;2;-0.421;0.099;-0.293;0.080;-0.206;0.071;-0.222;0.070;-0.236;0.068
1925;3;-0.310;0.097;-0.283;0.080;-0.202;0.071;-0.222;0.070;-0.237;0.068
1925;4;-0.246;0.105;-0.270;0.079;-0.196;0.071;-0.222;0.070;-0.238;0.068
1925;5;-0.164;0.116;-0.250;0.079;-0.194;0.071;-0.221;0.070;-0.239;0.068
1925;6;-0.252;0.106;-0.207;0.079;-0.194;0.071;-0.221;0.070;-0.239;0.068
1925;7;-0.286;0.118;-0.158;0.079;-0.189;0.071;-0.220;0.070;-0.239;0.068
1925;8;-0.168;0.123;-0.120;0.078;-0.183;0.071;-0.219;0.070;-0.240;0.068
1925;9;-0.202;0.106;-0.089;0.078;-0.181;0.071;-0.218;0.070;-0.239;0.068
1925;10;-0.169;0.097;-0.073;0.078;-0.180;0.071;-0.218;0.070;-0.239;0.068
1925;11;-0.003;0.095;-0.075;0.078;-0.179;0.071;-0.215;0.070;-0.240;0.068
1925;12;0.126;0.102;-0.067;0.079;-0.181;0.071;-0.212;0.070;-0.240;0.068
1926;1;0.197;0.098;-0.062;0.080;-0.178;0.071;-0.211;0.070;-0.240;0.068
1926;2;0.039;0.103;-0.059;0.080;-0.177;0.071;-0.212;0.070;-0.240;0.068
1926;3;0.063;0.103;-0.052;0.080;-0.175;0.071;-0.210;0.070;-0.240;0.068
1926;4;-0.064;0.106;-0.040;0.080;-0.177;0.071;-0.209;0.070;-0.240;0.068
1926;5;-0.177;0.114;-0.045;0.080;-0.180;0.071;-0.208;0.070;-0.239;0.068
1926;6;-0.163;0.109;-0.072;0.080;-0.183;0.072;-0.207;0.070;-0.238;0.068
1926;7;-0.226;0.126;-0.108;0.080;-0.186;0.071;-0.206;0.070;-0.237;0.068
1926;8;-0.125;0.130;-0.125;0.080;-0.192;0.071;-0.204;0.070;-0.236;0.068
1926;9;-0.128;0.108;-0.161;0.080;-0.196;0.072;-0.203;0.070;-0.235;0.068
1926;10;-0.019;0.097;-0.173;0.080;-0.198;0.072;-0.202;0.070;-0.233;0.068
1926;11;-0.060;0.098;-0.174;0.080;-0.202;0.072;-0.201;0.070;-0.231;0.068
1926;12;-0.203;0.095;-0.183;0.079;-0.204;0.072;-0.201;0.070;-0.228;0.068
1927;1;-0.236;0.096;-0.182;0.079;-0.206;0.072;-0.197;0.070;-0.226;0.068
1927;2;-0.165;0.094;-0.186;0.078;-0.205;0.072;-0.195;0.070;-0.223;0.068
1927;3;-0.361;0.097;-0.187;0.078;-0.204;0.072;-0.196;0.070;-0.221;0.068
1927;4;-0.209;0.108;-0.183;0.078;-0.201;0.072;-0.195;0.070;-0.219;0.068
1927;5;-0.195;0.112;-0.185;0.078;-0.199;0.072;-0.193;0.070;-0.217;0.068
1927;6;-0.273;0.104;-0.189;0.078;-0.201;0.072;-0.192;0.070;-0.215;0.068
1927;7;-0.211;0.118;-0.165;0.079;-0.200;0.072;-0.191;0.070;-0.213;0.068
1927;8;-0.178;0.125;-0.157;0.080;-0.197;0.072;-0.190;0.070;-0.212;0.068
1927;9;-0.129;0.109;-0.147;0.080;-0.194;0.072;-0.188;0.070;-0.210;0.068
1927;10;0.018;0.095;-0.144;0.080;-0.193;0.072;-0.186;0.070;-0.208;0.068
1927;11;-0.080;0.092;-0.149;0.081;-0.193;0.072;-0.186;0.070;-0.206;0.068
1927;12;-0.254;0.098;-0.157;0.081;-0.193;0.072;-0.186;0.070;-0.204;0.068
1928;1;0.058;0.102;-0.157;0.082;-0.190;0.072;-0.186;0.070;-0.202;0.067
1928;2;-0.068;0.111;-0.161;0.081;-0.190;0.072;-0.185;0.070;-0.199;0.067
1928;3;-0.245;0.095;-0.172;0.081;-0.188;0.072;-0.185;0.070;-0.198;0.067
1928;4;-0.170;0.107;-0.187;0.081;-0.186;0.072;-0.185;0.070;-0.196;0.067
1928;5;-0.259;0.116;-0.194;0.081;-0.185;0.072;-0.185;0.070;-0.194;0.067
1928;6;-0.363;0.107;-0.189;0.082;-0.188;0.072;-0.186;0.070;-0.193;0.067
1928;7;-0.214;0.123;-0.231;0.081;-0.192;0.072;-0.185;0.070;-0.192;0.067
1928;8;-0.226;0.121;-0.273;0.080;-0.196;0.072;-0.184;0.070;-0.191;0.067
1928;9;-0.264;0.107;-0.284;0.080;-0.199;0.072;-0.184;0.070;-0.189;0.067
1928;10;-0.158;0.093;-0.297;0.080;-0.200;0.072;-0.185;0.070;-0.189;0.067
1928;11;-0.167;0.099;-0.308;0.080;-0.201;0.072;-0.188;0.070;-0.188;0.067
1928;12;-0.196;0.099;-0.309;0.079;-0.199;0.072;-0.191;0.069;-0.188;0.067
1929;1;-0.437;0.097;-0.325;0.079;-0.196;0.072;-0.191;0.069;-0.187;0.067
1929;2;-0.580;0.097;-0.326;0.080;-0.195;0.072;-0.190;0.069;-0.186;0.067
1929;3;-0.376;0.096;-0.325;0.080;-0.193;0.072;-0.193;0.069;-0.186;0.067
1929;4;-0.326;0.108;-0.325;0.080;-0.192;0.072;-0.193;0.069;-0.186;0.067
1929;5;-0.386;0.112;-0.321;0.080;-0.192;0.072;-0.193;0.069;-0.184;0.067
1929;6;-0.380;0.104;-0.348;0.079;-0.190;0.072;-0.192;0.069;-0.183;0.067
1929;7;-0.403;0.118;-0.336;0.079;-0.184;0.072;-0.191;0.069;-0.181;0.067
1929;8;-0.243;0.124;-0.309;0.080;-0.184;0.072;-0.190;0.069;-0.180;0.067
1929;9;-0.251;0.111;-0.289;0.080;-0.182;0.072;-0.189;0.069;-0.178;0.067
1929;10;-0.156;0.097;-0.276;0.080;-0.178;0.072;-0.187;0.069;-0.177;0.067
1929;11;-0.111;0.093;-0.261;0.080;-0.176;0.072;-0.185;0.069;-0.175;0.067
1929;12;-0.522;0.094;-0.247;0.080;-0.175;0.072;-0.182;0.069;-0.172;0.066
1930;1;-0.302;0.100;-0.226;0.080;-0.174;0.072;-0.182;0.069;-0.171;0.066
1930;2;-0.257;0.100;-0.215;0.080;-0.174;0.072;-0.178;0.069;-0.169;0.066
1930;3;-0.130;0.102;-0.205;0.080;-0.173;0.072;-0.177;0.069;-0.168;0.066
1930;4;-0.169;0.106;-0.196;0.080;-0.175;0.072;-0.177;0.069;-0.167;0.066
1930;5;-0.207;0.111;-0.181;0.081;-0.178;0.072;-0.178;0.069;-0.166;0.066
1930;6;-0.211;0.106;-0.141;0.081;-0.177;0.071;-0.178;0.069;-0.165;0.066
1930;7;-0.157;0.122;-0.121;0.081;-0.183;0.071;-0.177;0.069;-0.163;0.066
1930;8;-0.113;0.127;-0.116;0.080;-0.187;0.071;-0.177;0.069;-0.162;0.066
1930;9;-0.129;0.109;-0.113;0.080;-0.189;0.071;-0.177;0.069;-0.161;0.066
1930;10;-0.048;0.101;-0.111;0.080;-0.190;0.071;-0.177;0.069;-0.160;0.066
1930;11;0.075;0.098;-0.111;0.080;-0.191;0.071;-0.179;0.069;-0.160;0.066
1930;12;-0.049;0.098;-0.100;0.081;-0.191;0.071;-0.182;0.069;-0.157;0.066
1931;1;-0.061;0.096;-0.091;0.081;-0.193;0.071;-0.186;0.069;-0.156;0.065
1931;2;-0.192;0.095;-0.084;0.080;-0.192;0.071;-0.189;0.069;-0.155;0.065
1931;3;-0.098;0.094;-0.077;0.080;-0.193;0.071;-0.192;0.069;-0.154;0.065
1931;4;-0.149;0.104;-0.069;0.080;-0.194;0.071;-0.193;0.069;-0.153;0.065
1931;5;-0.201;0.113;-0.082;0.080;-0.196;0.071;-0.193;0.069;-0.152;0.065
1931;6;-0.081;0.108;-0.082;0.080;-0.200;0.070;-0.193;0.069;-0.151;0.065
1931;7;-0.047;0.122;-0.068;0.080;-0.196;0.070;-0.192;0.069;-0.150;0.064
1931;8;-0.029;0.125;-0.067;0.080;-0.188;0.070;-0.192;0.068;-0.149;0.064
1931;9;-0.042;0.106;-0.076;0.080;-0.189;0.070;-0.192;0.068;-0.149;0.064
1931;10;0.046;0.097;-0.060;0.080;-0.188;0.070;-0.191;0.068;-0.147;0.064
1931;11;-0.078;0.101;-0.050;0.080;-0.184;0.070;-0.191;0.068;-0.147;0.064
1931;12;-0.055;0.096;-0.060;0.079;-0.180;0.070;-0.190;0.068;-0.145;0.064
1932;1;0.115;0.096;-0.070;0.079;-0.176;0.070;-0.189;0.068;-0.143;0.064
1932;2;-0.185;0.098;-0.085;0.079;-0.175;0.070;-0.187;0.068;-0.141;0.064
1932;3;-0.205;0.096;-0.087;0.078;-0.174;0.070;-0.186;0.068;-0.140;0.064
1932;4;0.042;0.102;-0.099;0.078;-0.173;0.070;-0.185;0.068;-0.140;0.064
1932;5;-0.080;0.110;-0.114;0.077;-0.171;0.070;-0.183;0.068;-0.138;0.064
1932;6;-0.206;0.104;-0.125;0.077;-0.163;0.070;-0.181;0.068;-0.137;0.064
1932;7;-0.160;0.119;-0.159;0.077;-0.164;0.070;-0.179;0.068;-0.136;0.064
1932;8;-0.213;0.121;-0.169;0.076;-0.158;0.070;-0.177;0.068;-0.135;0.064
1932;9;-0.065;0.102;-0.181;0.076;-0.160;0.070;-0.175;0.068;-0.133;0.064
1932;10;-0.104;0.091;-0.208;0.076;-0.161;0.069;-0.174;0.068;-0.132;0.064
1932;11;-0.255;0.093;-0.228;0.076;-0.163;0.069;-0.174;0.068;-0.131;0.064
1932;12;-0.189;0.093;-0.240;0.077;-0.163;0.070;-0.172;0.068;-0.130;0.064
1933;1;-0.283;0.097;-0.251;0.077;-0.163;0.070;-0.173;0.068;-0.129;0.064
1933;2;-0.312;0.095;-0.249;0.077;-0.165;0.069;-0.172;0.067;-0.126;0.065
1933;3;-0.351;0.093;-0.272;0.077;-0.166;0.069;-0.170;0.067;-0.125;0.065
1933;4;-0.279;0.104;-0.282;0.077;-0.167;0.069;-0.168;0.067;-0.124;0.065
1933;5;-0.313;0.112;-0.285;0.077;-0.174;0.069;-0.167;0.067;-0.122;0.065
1933;6;-0.356;0.109;-0.302;0.077;-0.177;0.069;-0.165;0.067;-0.122;0.065
1933;7;-0.292;0.121;-0.298;0.077;-0.181;0.069;-0.164;0.067;-0.120;0.065
1933;8;-0.193;0.121;-0.280;0.076;-0.182;0.069;-0.162;0.067;-0.118;0.065
1933;9;-0.339;0.109;-0.284;0.076;-0.186;0.069;-0.160;0.067;-0.117;0.066
1933;10;-0.220;0.093;-0.285;0.077;-0.186;0.069;-0.157;0.067;-0.116;0.066
1933;11;-0.291;0.089;-0.271;0.077;-0.186;0.069;-0.156;0.067;-0.115;0.066
1933;12;-0.395;0.092;-0.254;0.076;-0.187;0.068;-0.156;0.067;-0.114;0.066
1934;1;-0.235;0.093;-0.242;0.076;-0.188;0.068;-0.152;0.067;-0.112;0.066
1934;2;-0.091;0.094;-0.239;0.076;-0.189;0.068;-0.148;0.067;-0.110;0.067
1934;3;-0.401;0.093;-0.227;0.076;-0.190;0.068;-0.146;0.067;-0.108;0.067
1934;4;-0.291;0.105;-0.217;0.076;-0.190;0.068;-0.144;0.067;-0.107;0.067
1934;5;-0.154;0.111;-0.192;0.076;-0.190;0.068;-0.140;0.067;-0.105;0.067
1934;6;-0.143;0.105;-0.167;0.076;-0.189;0.068;-0.136;0.066;-0.104;0.068
1934;7;-0.151;0.120;-0.173;0.077;-0.194;0.068;-0.133;0.066;-0.102;0.068
1934;8;-0.159;0.122;-0.160;0.077;-0.190;0.068;-0.131;0.066;-0.100;0.068
1934;9;-0.197;0.102;-0.144;0.077;-0.190;0.067;-0.129;0.066;-0.098;0.068
1934;10;-0.098;0.094;-0.143;0.077;-0.192;0.067;-0.129;0.066;-0.095;0.069
1934;11;0.008;0.089;-0.155;0.077;-0.191;0.067;-0.128;0.066;-0.094;0.069
1934;12;-0.087;0.094;-0.162;0.077;-0.188;0.067;-0.121;0.066;-0.092;0.069
1935;1;-0.309;0.098;-0.164;0.077;-0.184;0.067;-0.119;0.066;-0.090;0.070
1935;2;0.056;0.095;-0.167;0.077;-0.180;0.067;-0.116;0.066;-0.089;0.070
1935;3;-0.208;0.088;-0.167;0.077;-0.177;0.067;-0.114;0.066;-0.087;0.070
1935;4;-0.269;0.102;-0.167;0.077;-0.173;0.067;-0.112;0.066;-0.085;0.071
1935;5;-0.302;0.112;-0.197;0.077;-0.169;0.067;-0.110;0.066;-0.084;0.071
1935;6;-0.226;0.106;-0.208;0.077;-0.167;0.067;-0.108;0.066;-0.083;0.071
1935;7;-0.174;0.121;-0.206;0.076;-0.162;0.067;-0.106;0.066;-0.082;0.072
1935;8;-0.199;0.120;-0.236;0.076;-0.157;0.067;-0.105;0.065;-0.080;0.072
1935;9;-0.193;0.102;-0.243;0.075;-0.150;0.067;-0.103;0.065;-0.079;0.073
1935;10;-0.097;0.095;-0.236;0.075;-0.145;0.067;-0.103;0.065;-0.078;0.073
1935;11;-0.355;0.091;-0.224;0.075;-0.142;0.067;-0.104;0.065;-0.077;0.073
1935;12;-0.222;0.092;-0.220;0.075;-0.139;0.067;-0.102;0.065;-0.078;0.074
1936;1;-0.284;0.087;-0.212;0.074;-0.135;0.067;-0.101;0.065;-0.079;0.074
1936;2;-0.307;0.091;-0.205;0.074;-0.132;0.067;-0.099;0.065;-0.079;0.074
1936;3;-0.283;0.088;-0.199;0.074;-0.126;0.067;-0.099;0.064;-0.079;0.074
1936;4;-0.190;0.102;-0.187;0.073;-0.121;0.067;-0.097;0.064;-0.078;0.074
1936;5;-0.158;0.111;-0.163;0.073;-0.116;0.067;-0.096;0.064;-0.078;0.074
1936;6;-0.171;0.100;-0.144;0.073;-0.112;0.067;-0.095;0.064;-0.078;0.074
1936;7;-0.086;0.116;-0.133;0.073;-0.108;0.067;-0.093;0.064;-0.078;0.073
1936;8;-0.116;0.118;-0.103;0.073;-0.108;0.067;-0.093;0.064;-0.078;0.073
1936;9;-0.116;0.100;-0.097;0.073;-0.104;0.067;-0.094;0.064;-0.078;0.073
1936;10;0.043;0.093;-0.087;0.073;-0.100;0.067;-0.093;0.064;-0.078;0.073
1936;11;-0.071;0.091;-0.078;0.073;-0.096;0.067;-0.092;0.064;-0.078;0.073
1936;12;0.018;0.088;-0.063;0.073;-0.092;0.067;-0.090;0.064;-0.078;0.073
1937;1;-0.158;0.092;-0.053;0.073;-0.090;0.067;-0.089;0.064;-0.078;0.073
1937;2;0.053;0.094;-0.037;0.073;-0.088;0.067;-0.087;0.065;-0.077;0.073
1937;3;-0.208;0.093;-0.020;0.074;-0.085;0.067;-0.085;0.065;-0.076;0.073
1937;4;-0.069;0.101;-0.015;0.074;-0.085;0.067;-0.085;0.065;-0.075;0.073
1937;5;-0.048;0.108;-0.007;0.073;-0.086;0.067;-0.083;0.066;-0.074;0.073
1937;6;0.002;0.103;-0.016;0.074;-0.078;0.067;-0.081;0.066;-0.073;0.073
1937;7;0.038;0.115;-0.001;0.073;-0.074;0.067;-0.080;0.067;-0.073;0.073
1937;8;0.071;0.119;-0.004;0.073;-0.073;0.067;-0.079;0.067;-0.072;0.074
1937;9;0.089;0.105;0.015;0.073;-0.068;0.067;-0.079;0.068;-0.072;0.074
1937;10;0.106;0.095;0.023;0.073;-0.062;0.067;-0.078;0.068;-0.072;0.074
1937;11;0.023;0.089;0.017;0.073;-0.057;0.067;-0.076;0.069;-0.072;0.074
1937;12;-0.094;0.092;0.005;0.073;-0.053;0.067;-0.074;0.070;-0.071;0.074
1938;1;0.022;0.087;-0.005;0.073;-0.049;0.067;-0.072;0.070;-0.071;0.074
1938;2;0.021;0.089;-0.012;0.073;-0.044;0.067;-0.068;0.071;-0.072;0.074
1938;3;0.019;0.086;-0.017;0.073;-0.041;0.067;-0.065;0.072;-0.072;0.074
1938;4;0.025;0.102;-0.017;0.073;-0.039;0.067;-0.062;0.073;-0.071;0.074
1938;5;-0.112;0.110;-0.019;0.073;-0.034;0.067;-0.059;0.073;-0.070;0.074
1938;6;-0.142;0.103;-0.027;0.074;-0.028;0.068;-0.057;0.074;-0.069;0.074
1938;7;-0.085;0.114;-0.028;0.074;-0.022;0.067;-0.054;0.075;-0.068;0.074
1938;8;-0.018;0.117;-0.034;0.074;-0.016;0.067;-0.052;0.076;-0.067;0.074
1938;9;0.029;0.104;-0.053;0.075;-0.012;0.067;-0.049;0.077;-0.067;0.074
1938;10;0.109;0.096;-0.056;0.075;-0.008;0.067;-0.046;0.078;-0.066;0.074
1938;11;0.003;0.090;-0.039;0.075;-0.006;0.067;-0.042;0.079;-0.066;0.074
1938;12;-0.189;0.092;-0.022;0.074;-0.002;0.067;-0.037;0.080;-0.066;0.074
1939;1;-0.001;0.089;-0.018;0.075;0.001;0.067;-0.032;0.081;-0.064;0.074
1939;2;-0.044;0.093;-0.017;0.075;0.003;0.068;-0.029;0.082;-0.062;0.074
1939;3;-0.209;0.090;-0.022;0.076;0.002;0.069;-0.024;0.083;-0.062;0.074
1939;4;-0.010;0.102;-0.039;0.078;0.005;0.070;-0.020;0.084;-0.060;0.074
1939;5;0.087;0.109;-0.043;0.079;0.007;0.071;-0.018;0.085;-0.059;0.074
1939;6;0.059;0.100;0.003;0.080;0.009;0.073;-0.016;0.086;-0.058;0.074
1939;7;-0.030;0.117;0.000;0.081;0.016;0.074;-0.013;0.087;-0.057;0.074
1939;8;-0.009;0.125;0.014;0.083;0.016;0.075;-0.010;0.088;-0.056;0.075
1939;9;-0.035;0.118;0.035;0.084;0.021;0.077;-0.006;0.090;-0.056;0.075
1939;10;-0.096;0.118;0.045;0.086;0.023;0.079;-0.004;0.091;-0.055;0.075
1939;11;-0.035;0.111;0.037;0.088;0.025;0.081;-0.003;0.092;-0.055;0.075
1939;12;0.364;0.113;0.033;0.089;0.025;0.083;-0.002;0.093;-0.054;0.075
1940;1;-0.040;0.100;0.044;0.091;0.024;0.085;0.001;0.094;-0.054;0.075
1940;2;0.117;0.108;0.049;0.093;0.021;0.087;0.000;0.096;-0.054;0.075
1940;3;0.051;0.104;0.055;0.093;0.019;0.089;0.003;0.097;-0.054;0.075
1940;4;0.110;0.119;0.064;0.093;0.017;0.091;0.007;0.098;-0.054;0.075
1940;5;-0.007;0.123;0.061;0.093;0.017;0.094;0.009;0.100;-0.054;0.075
1940;6;0.003;0.116;0.045;0.093;0.020;0.096;0.011;0.101;-0.053;0.075
1940;7;0.104;0.131;0.050;0.091;0.019;0.098;0.013;0.102;-0.053;0.075
1940;8;0.056;0.133;0.048;0.092;0.021;0.101;0.016;0.103;-0.053;0.075
1940;9;0.037;0.121;0.039;0.096;0.020;0.103;0.019;0.105;-0.053;0.075
1940;10;0.003;0.115;0.033;0.102;0.021;0.106;0.022;0.106;-0.054;0.075
1940;11;-0.069;0.113;0.034;0.110;0.023;0.109;0.025;0.107;-0.055;0.075
1940;12;0.180;0.112;0.037;0.120;0.024;0.111;0.026;0.108;-0.056;0.075
1941;1;0.021;0.207;0.036;0.131;0.027;0.114;0.029;0.109;-0.057;0.075
1941;2;0.094;0.208;0.032;0.144;0.028;0.116;0.032;0.109;-0.057;0.075
1941;3;-0.064;0.208;0.016;0.158;0.027;0.119;0.034;0.109;-0.058;0.075
1941;4;0.042;0.215;0.033;0.172;0.029;0.122;0.036;0.109;-0.058;0.075
1941;5;0.004;0.218;0.042;0.187;0.031;0.125;0.037;0.109;-0.056;0.075
1941;6;0.038;0.211;0.040;0.202;0.039;0.127;0.036;0.109;-0.056;0.075
1941;7;0.094;0.217;0.060;0.202;0.044;0.130;0.036;0.109;-0.056;0.075
1941;8;0.003;0.222;0.053;0.202;0.049;0.133;0.036;0.109;-0.055;0.075
1941;9;-0.157;0.215;0.066;0.202;0.056;0.136;0.036;0.110;-0.054;0.075
1941;10;0.206;0.212;0.067;0.202;0.059;0.139;0.035;0.110;-0.054;0.075
1941;11;0.043;0.213;0.073;0.202;0.060;0.142;0.036;0.110;-0.053;0.075
1941;12;0.162;0.211;0.074;0.202;0.061;0.145;0.033;0.110;-0.052;0.075
1942;1;0.256;0.209;0.063;0.202;0.064;0.148;0.034;0.110;-0.052;0.075
1942;2;0.012;0.210;0.055;0.203;0.068;0.151;0.033;0.110;-0.051;0.075
1942;3;0.093;0.209;0.064;0.203;0.072;0.153;0.035;0.110;-0.050;0.075
1942;4;0.054;0.213;0.046;0.203;0.078;0.156;0.036;0.111;-0.050;0.075
1942;5;0.078;0.219;0.045;0.203;0.079;0.159;0.035;0.111;-0.050;0.075
1942;6;0.050;0.212;0.037;0.203;0.074;0.162;0.035;0.111;-0.049;0.075
1942;7;-0.048;0.219;0.013;0.203;0.076;0.165;0.034;0.111;-0.048;0.075
1942;8;-0.084;0.226;0.023;0.203;0.073;0.168;0.032;0.111;-0.046;0.075
